administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
0.0,0.0,0,0.0,2.0,35.0,0.0,0.1,0.0,May,MACOS,Safari,Asia,Bing search,Returning_Visitor,False,False
0.0,0.0,0,0.0,17.0,2638.0,0.0181,0.044,0.0,May,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,True,False
0.0,0.0,0,0.0,2.0,70.0,0.0,0.1,0.0,Aug,Windows,Google Chrome,North America,Twitter,Returning_Visitor,False,False
4.0,175.4,0,0.0,50.0,1543.0,0.0054,0.006,0.0,May,Android,Google Chrome,South America,Instagram Page,Returning_Visitor,True,False
0.0,0.0,0,0.0,5.0,1045.0,0.1333,0.113,0.0,May,Android,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
1.0,590.8,0,0.0,41.0,1408.0,0.0,0.001,54.9,Nov,MACOS,Safari,Asia,Google search,New_Visitor,False,True
0.0,0.0,0,0.0,4.0,38.0,0.0,0.067,0.0,Dec,MACOS,Safari,Africa,Youtube channel,Returning_Visitor,False,False
0.0,0.0,0,0.0,8.0,568.0,0.0,0.02,0.0,Nov,MACOS,Safari,Asia,Affiliate marketing,Returning_Visitor,True,False
1.0,24.2,0,0.0,16.0,593.0,0.0105,0.015,0.0,Nov,Windows,Google Chrome,Oceania,Youtube ads,Returning_Visitor,True,False
2.0,20.25,0,0.0,,75.0,0.0,0.033,0.0,Oct,Windows,Google Chrome,South America,Google search,New_Visitor,False,False
0.0,0.0,0,0.0,4.0,22.0,0.1,0.167,0.0,Jul,Windows,Mozilla Firefox,Eastern Europe,Facebook ads,Returning_Visitor,False,False
3.0,150.6,0,0.0,38.0,515.0,0.0,0.022,0.0,June,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
5.0,59.51666667,3,41.5,150.0,5525.0,0.0011,0.017,1.2,Dec,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,True
3.0,43.0,0,0.0,23.0,1310.0,0.0,0.017,0.7,Dec,Windows,Google Chrome,North America,Google search,New_Visitor,True,True
1.0,59.0,0,0.0,40.0,756.0,0.0,0.013,0.0,Mar,MACOS,Safari,South America,Yahoo Search,Returning_Visitor,True,False
0.0,0.0,0,0.0,18.0,,0.0125,0.031,13.3,May,MACOS,Safari,South America,Bing search,Returning_Visitor,True,True
0.0,0.0,0,0.0,5.0,404.0,0.0,0.034,0.0,May,MACOS,Safari,Southern Africa,Google search,Returning_Visitor,True,False
,0.0,0,0.0,24.0,752.0,0.0053,0.014,0.0,May,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,False,False
5.0,139.5,0,0.0,11.0,424.0,0.0,0.008,0.0,Dec,Windows,Mozilla Firefox,Oceania,Google search,New_Visitor,True,False
1.0,86.5,0,0.0,96.0,,0.0155,0.025,4.2,May,Windows,Google Chrome,Africa,Twitter,Returning_Visitor,False,True
0.0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,May,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,True,False
1.0,,1,6.0,13.0,382.0,0.0,0.011,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
12.0,343.0975201,1,56.5,186.0,8910.0,0.0037,0.02,1.0,Nov,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,True,True
0.0,,0,0.0,,0.0,0.2,0.2,0.0,May,MACOS,Safari,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,6.0,48.0,0.0,0.017,0.0,Nov,Windows,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,3.0,,0.1,0.133,0.0,May,MACOS,Safari,Asia,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,18.0,1154.0,0.0385,0.041,0.0,May,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,True,False
3.0,49.5,0,0.0,41.0,1186.0,0.0,0.017,0.0,Nov,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,47.0,2475.0,0.0033,0.018,0.0,Nov,Windows,Microsoft Edge,Western Europe,Google search,Returning_Visitor,False,True
8.0,421.8333333,3,1650.0,111.0,6809.0,0.0054,0.019,3.5,Nov,Windows,Internet Explorer,Eastern Europe,Google search,Returning_Visitor,False,True
10.0,145.8261211,2,169.25,182.0,9329.0,0.0,0.017,18.2,Nov,Windows,Microsoft Edge,Africa,Facebook ads,Returning_Visitor,False,True
1.0,0.0,0,0.0,19.0,,0.0046,0.022,0.0,May,Windows,Mozilla Firefox,Western Europe,Facebook ads,Returning_Visitor,False,False
1.0,16.0,0,0.0,6.0,284.0,0.0286,0.024,0.0,June,Android,Google Chrome,Southern Africa,Youtube ads,Returning_Visitor,False,False
1.0,56.5,4,100.1333333,30.0,2641.0,0.0264,0.03,0.0,Nov,Android,Android,Southern Africa,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,26.0,417.0,0.0053,0.036,58.4,May,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,True
7.0,141.021,3,203.0,23.0,1595.0,0.0208,0.027,2.5,May,iOS,Safari,Western Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,30.0,774.0,0.0056,0.025,0.0,Dec,MACOS,Safari,Southern Africa,Instagram ads,New_Visitor,False,False
5.0,,0,0.0,11.0,420.0,0.0,0.017,0.0,May,Windows,Google Chrome,Asia,Google search,New_Visitor,False,False
3.0,26.0,0,0.0,24.0,1503.0,0.0077,0.014,8.0,Dec,MACOS,Safari,Western Europe,Youtube channel,Returning_Visitor,False,True
5.0,46.5,0,0.0,24.0,993.0,0.0,0.016,0.0,Mar,Windows,Mozilla Firefox,Eastern Europe,Instagram ads,Returning_Visitor,False,False
6.0,69.25,0,0.0,28.0,996.0,0.0105,0.045,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
7.0,69.0,0,0.0,4.0,,0.0,0.006,0.0,Dec,Windows,Google Chrome,North America,Youtube channel,New_Visitor,False,False
0.0,0.0,0,0.0,8.0,1150.0,0.0053,0.05,0.0,May,MACOS,Safari,South America,Instagram ads,Returning_Visitor,False,False
2.0,,0,0.0,17.0,189.0,0.0,0.013,0.0,Aug,Windows,Google Chrome,North America,Twitter,Returning_Visitor,False,False
0.0,0.0,9,539.5,75.0,1869.0,0.0029,0.018,0.0,Nov,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,False,False
0.0,0.0,1,3.0,38.0,712.0,0.0907,0.072,11.0,May,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,False,True
0.0,0.0,0,0.0,10.0,107.0,0.0,0.04,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
8.0,144.1,0,0.0,35.0,879.0,0.0078,0.016,0.0,Nov,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,2.0,64.0,0.0,0.05,0.0,Mar,Windows,Google Chrome,North America,Google search,Returning_Visitor,True,False
1.0,5.0,0,0.0,11.0,115.0,0.0286,0.045,0.0,May,Android,Google Chrome,South America,Bing search,Returning_Visitor,False,False
0.0,0.0,0,0.0,,0.0,0.2,0.2,0.0,May,Windows,Google Chrome,Eastern Europe,Twitter,Returning_Visitor,True,False
0.0,0.0,2,12.16666667,21.0,1347.0,0.007,0.018,40.8,Nov,Windows,Google Chrome,North America,Facebook ads,New_Visitor,True,True
0.0,0.0,0,0.0,,877.0,0.0182,0.025,0.0,Nov,Android,Google Chrome,North America,Google search,Returning_Visitor,True,False
0.0,0.0,0,0.0,2.0,0.0,0.2,0.2,0.0,Dec,Windows,Google Chrome,Eastern Europe,Tik Tok ads,Returning_Visitor,False,False
5.0,,0,0.0,10.0,183.0,0.06,0.045,0.0,May,Android,Google Chrome,Africa,Direct Traffic,Returning_Visitor,False,False
0.0,0.0,0,0.0,5.0,166.0,0.0,0.04,0.0,Mar,Android,Google Chrome,Western Europe,Yahoo Search,Returning_Visitor,True,False
0.0,0.0,0,0.0,18.0,667.0,0.0,0.035,0.0,May,Windows,Opera,North America,Facebook ads,Returning_Visitor,False,False
1.0,49.7,0,0.0,60.0,642.0,0.0003,0.019,0.0,Oct,Windows,Google Chrome,North America,Google search,New_Visitor,False,False
0.0,0.0,0,0.0,8.0,68.0,0.0,0.05,0.0,Dec,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
3.0,20.5,0,0.0,7.0,325.0,0.0225,0.046,48.2,Nov,Windows,Mozilla Firefox,Western Europe,Facebook ads,Returning_Visitor,True,True
4.0,502.5,1,21.0,239.0,6739.0,0.0118,0.03,0.0,May,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,False,False
4.0,174.75,0,,46.0,1710.0,0.0,0.013,14.9,Nov,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,False,True
1.0,37.0,0,0.0,14.0,356.0,0.0105,0.042,0.0,Oct,Windows,Google Chrome,Oceania,Google search,Returning_Visitor,False,False
,0.0,0,0.0,1.0,58.0,0.0667,0.1,0.0,Mar,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,,431.0,0.0,0.014,0.0,May,Android,Google Chrome,North America,Bing search,Returning_Visitor,False,False
0.0,,0,0.0,8.0,24.0,0.0456,0.108,0.0,Mar,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
3.0,154.0,0,0.0,7.0,80.0,0.0,0.007,0.0,Mar,MACOS,Safari,Eastern Europe,Google search,New_Visitor,True,False
0.0,0.0,0,0.0,39.0,430.0,0.0032,0.021,0.0,May,Windows,Microsoft Edge,North America,Instagram ads,Returning_Visitor,False,False
10.0,412.8585714,0,0.0,50.0,1502.0,0.0108,0.039,7.0,Mar,Android,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,True,False
0.0,,0,0.0,62.0,3911.0,0.0088,0.048,0.0,Nov,Windows,Microsoft Edge,Northern Africa,Google search,Returning_Visitor,False,False
3.0,232.875,0,0.0,3.0,73.0,0.0,0.025,0.0,Aug,Windows,Opera,Western Europe,Bing search,Returning_Visitor,False,False
0.0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,Nov,MACOS,Safari,Asia,Google search,Returning_Visitor,False,False
8.0,248.4238295,1,115.5,77.0,4994.0,0.0,0.005,0.0,Dec,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,False,False
3.0,23.0,0,0.0,135.0,3187.0,0.0039,0.013,2.1,Dec,Android,Google Chrome,Southern Africa,Youtube ads,Returning_Visitor,False,False
2.0,28.0,0,0.0,27.0,506.0,0.0,0.018,0.0,Nov,iOS,Safari,Western Europe,Youtube channel,Returning_Visitor,False,False
0.0,0.0,0,0.0,39.0,1930.0,0.0578,0.044,0.0,Nov,MACOS,Safari,South America,Youtube ads,Returning_Visitor,True,False
1.0,63.625,2,55.33333333,9.0,685.0,0.0173,0.038,0.0,Nov,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
5.0,91.1,0,0.0,3.0,19.0,0.0,0.029,0.0,June,Windows,Google Chrome,Northern Africa,Instagram Page,New_Visitor,False,False
0.0,0.0,1,0.0,9.0,164.0,0.0286,0.048,0.0,May,Windows,Google Chrome,Western Europe,Bing search,Returning_Visitor,True,False
0.0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,Mar,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,6.0,51.0,0.0,0.05,0.0,Mar,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,False,False
4.0,30.16666667,3,258.5,169.0,1869.0,0.0089,0.026,1.2,Nov,Android,Google Chrome,North America,Google search,Returning_Visitor,False,True
0.0,0.0,0,0.0,42.0,1022.0,0.0,0.019,0.0,Dec,MACOS,Samsung Internet,Eastern Europe,Direct Traffic,Returning_Visitor,False,False
0.0,0.0,0,0.0,,385.0,0.04,0.06,0.0,Nov,Windows,Internet Explorer,Western Europe,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,20.0,437.0,0.0291,0.041,0.0,May,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,False,False
0.0,,0,0.0,7.0,134.0,0.0272,0.053,0.0,Nov,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,80.0,1305.0,0.0176,0.014,0.0,Aug,Android,Google Chrome,Africa,Bing search,Returning_Visitor,False,False
4.0,39.5,0,0.0,7.0,342.0,0.0,0.053,0.0,Nov,iOS,Safari,Asia,Google search,New_Visitor,True,False
5.0,48.61666667,0,0.0,142.0,6933.0,0.0025,0.01,0.0,May,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,44.0,1697.0,0.0095,0.016,0.0,Nov,MACOS,Google Chrome,Asia,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,12.0,737.0,0.0044,0.026,0.0,May,MACOS,Safari,Eastern Europe,Instagram ads,Returning_Visitor,True,False
5.0,193.0,0,0.0,34.0,825.0,0.0,0.012,37.7,Dec,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,True
0.0,,0,0.0,28.0,1166.0,0.0152,0.033,0.0,Dec,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
,0.0,0,0.0,22.0,337.0,0.0548,0.011,0.0,Aug,Windows,Microsoft Edge,Western Europe,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,3.0,120.0,0.0,0.1,0.0,Mar,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,13.0,121.0,0.0,0.006,0.0,May,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
2.0,41.5,4,582.25,35.0,2797.0,0.0026,0.01,0.0,Nov,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,3.0,82.0,0.0667,0.1,0.0,Mar,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,2,78.5,15.0,1127.0,0.0393,0.056,0.0,Mar,MACOS,Safari,Eastern Europe,Youtube channel,Returning_Visitor,False,False
0.0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,Nov,MACOS,Safari,Southern Africa,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,0.0,0.0,0.2,0.2,0.0,June,MACOS,Safari,North America,Instagram Page,Returning_Visitor,False,False
1.0,5.0,0,0.0,220.0,7159.0,0.0069,0.012,0.0,Nov,MACOS,Safari,North America,Google search,Returning_Visitor,False,True
0.0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,May,MACOS,Safari,Africa,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,36.0,193.0,0.0055,0.026,0.0,Nov,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
5.0,669.25,1,43.8,29.0,1116.0,0.0053,0.017,59.6,Oct,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,True,True
0.0,0.0,0,0.0,6.0,55.0,0.0,0.025,0.0,Aug,Windows,Mozilla Firefox,Africa,Facebook ads,Returning_Visitor,False,False
0.0,,0,0.0,29.0,328.0,0.0,0.007,0.0,Dec,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
2.0,,0,0.0,38.0,602.0,0.0,0.007,0.0,Dec,Windows,Mozilla Firefox,Africa,Bing search,New_Visitor,False,False
2.0,10.0,0,0.0,201.0,2490.0,0.0022,0.018,3.5,Jul,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,,3.0,0.0,0.1,0.0,Mar,Android,Google Chrome,North America,Youtube channel,Returning_Visitor,False,False
3.0,18.88388888,0,0.0,6.0,77.0,0.0286,0.036,0.0,May,Android,Google Chrome,North America,Bing search,Returning_Visitor,True,False
3.0,10.0,0,0.0,15.0,343.0,0.0173,0.059,0.0,Dec,Windows,Google Chrome,Asia,Instagram ads,Returning_Visitor,False,False
8.0,83.375,0,0.0,10.0,130.0,0.0,0.019,0.0,Oct,Windows,Google Chrome,North America,Google search,New_Visitor,False,False
0.0,0.0,0,0.0,47.0,4242.0,0.0069,0.014,0.0,Mar,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,True,False
0.0,0.0,0,0.0,28.0,1939.0,0.0,0.015,0.0,Nov,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
6.0,135.5,0,0.0,24.0,398.0,0.0,0.018,37.7,Mar,MACOS,Safari,Oceania,Google search,Returning_Visitor,True,True
0.0,0.0,0,,3.0,114.0,0.0,0.033,0.0,May,MACOS,Safari,Southern Africa,Facebook ads,Returning_Visitor,False,False
2.0,,0,0.0,47.0,1285.0,0.0,0.015,36.7,Nov,Windows,Google Chrome,Asia,Affiliate marketing,Returning_Visitor,False,True
3.0,59.5,0,0.0,84.0,2979.0,0.0057,0.022,0.0,Nov,Windows,Google Chrome,Asia,Google search,Returning_Visitor,False,False
2.0,35.05,3,142.0,34.0,5649.0,0.0143,0.038,0.0,May,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
7.0,156.95,1,29.0,10.0,98.0,0.0,0.01,0.0,May,MACOS,Safari,Northern Africa,Google search,Returning_Visitor,False,False
3.0,70.47714284,0,0.0,34.0,668.0,0.0,0.01,5.1,Jul,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,True,True
5.0,72.4,0,0.0,28.0,524.0,0.0222,0.041,8.0,Oct,MACOS,Safari,North America,Bing search,Returning_Visitor,True,False
1.0,5.2,0,0.0,15.0,305.0,0.0,0.002,0.0,May,MACOS,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
1.0,15.0,0,0.0,22.0,310.0,0.0,0.018,5.1,May,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,49.0,1424.0,0.0156,0.043,0.0,Sep,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
0.0,,0,0.0,113.0,1217.0,0.0051,0.018,0.0,Dec,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,4.0,29.0,0.0,0.05,0.0,Feb,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
10.0,100.0,1,91.0,27.0,2253.0,0.0,0.016,0.0,May,MACOS,Google Chrome,Eastern Europe,Bing search,Returning_Visitor,False,False
,0.0,0,0.0,7.0,351.0,0.0,0.043,0.0,Mar,Windows,Microsoft Edge,Northern Africa,Yahoo Search,Returning_Visitor,False,False
0.0,0.0,0,0.0,2.0,12.0,0.0,0.1,0.0,Feb,MACOS,Safari,Asia,Instagram ads,Returning_Visitor,False,False
4.0,322.0,0,0.0,27.0,1817.0,0.0186,0.033,19.0,May,Windows,Internet Explorer,Eastern Europe,Instagram ads,Returning_Visitor,False,False
8.0,173.0,4,425.0,25.0,1447.0,0.0,0.018,10.1,May,Android,Google Chrome,Oceania,Google search,Returning_Visitor,False,False
4.0,142.25,0,0.0,22.0,726.0,0.0,0.013,31.4,Dec,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,6.0,60.0,0.0,0.033,0.0,May,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,11.0,100.0,0.0125,0.027,0.0,May,Android,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,True,False
3.0,185.5,0,0.0,3.0,38.0,0.08,0.15,0.0,May,MACOS,Safari,North America,Facebook ads,Returning_Visitor,False,False
1.0,0.0,0,0.0,13.0,568.0,0.0,0.025,0.0,Nov,MACOS,Safari,Africa,Facebook ads,Returning_Visitor,False,False
3.0,95.5,0,,28.0,1330.0,0.0,0.018,0.0,May,Windows,Google Chrome,Eastern Europe,Instagram Page,New_Visitor,True,False
0.0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,May,Windows,Microsoft Edge,Asia,Instagram ads,Returning_Visitor,False,False
0.0,0.0,3,37.25,40.0,595.0,0.0074,0.008,0.0,Nov,MACOS,Safari,North America,Google search,Returning_Visitor,True,False
3.0,43.91666667,0,0.0,40.0,724.0,0.0,0.003,0.0,Oct,Windows,Google Chrome,Northern Africa,Youtube ads,Returning_Visitor,False,False
4.0,49.66666667,1,137.0,70.0,1133.0,0.0064,0.022,24.8,May,Android,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,False,False
,0.0,0,,15.0,373.0,0.0,0.008,0.0,Dec,Windows,Google Chrome,Eastern Europe,Twitter,New_Visitor,False,False
0.0,0.0,0,0.0,,280.0,0.0167,0.042,0.0,Mar,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,False,False
1.0,69.5,0,0.0,24.0,1430.0,0.0,0.035,0.0,Aug,Windows,Mozilla Firefox,Africa,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,1.0,0.0,0.2,0.2,0.0,Mar,Android,Internet Explorer,North America,Youtube ads,Returning_Visitor,False,False
2.0,47.0,0,0.0,69.0,1275.0,0.0,0.004,0.0,Mar,Windows,Google Chrome,Asia,Youtube channel,New_Visitor,False,False
0.0,0.0,0,0.0,57.0,1145.0,0.0031,0.016,0.0,Nov,Windows,Google Chrome,Africa,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,,1194.0,0.0,0.037,0.0,Dec,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0,,27.0,3747.0,0.0,0.011,64.8,Mar,Windows,Google Chrome,Asia,Facebook ads,New_Visitor,False,True
0.0,0.0,0,0.0,28.0,1350.0,0.0,0.022,0.0,Nov,Windows,Mozilla Firefox,South America,Google search,Returning_Visitor,True,False
0.0,0.0,0,0.0,10.0,1251.0,0.0267,0.034,0.0,Nov,Android,Google Chrome,Asia,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,11.0,176.0,0.0411,0.075,0.0,Nov,MACOS,Safari,North America,Instagram ads,Returning_Visitor,False,False
0.0,0.0,2,101.0,,2361.0,0.0087,0.028,0.0,Dec,Windows,Google Chrome,Asia,Google search,Returning_Visitor,True,False
,0.0,0,0.0,44.0,1405.0,0.0,0.016,16.3,May,MACOS,Safari,Eastern Europe,Bing search,Returning_Visitor,False,False
0.0,0.0,0,0.0,,0.0,0.2,0.2,0.0,Feb,Android,Google Chrome,South America,Facebook ads,Returning_Visitor,True,False
0.0,0.0,0,0.0,4.0,0.0,0.2,0.2,0.0,Jul,Android,Google Chrome,South America,Facebook ads,Returning_Visitor,True,False
0.0,0.0,0,0.0,3.0,114.0,0.0,0.022,0.0,Nov,Android,Google Chrome,North America,Youtube channel,New_Visitor,False,False
0.0,0.0,3,75.0,41.0,845.0,0.0308,0.039,0.0,Nov,Windows,Google Chrome,North America,Twitter,Returning_Visitor,True,False
0.0,0.0,0,0.0,29.0,743.0,0.0,0.007,0.0,May,Windows,Google Chrome,Asia,Google search,Returning_Visitor,False,False
,,2,,129.0,2078.0,0.0023,0.018,0.0,Jul,iOS,Safari,Eastern Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0,,7.0,265.0,0.0,0.025,0.0,Nov,Android,Android,South America,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,36.0,2317.0,0.0026,0.021,0.0,Nov,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,7.0,86.0,0.0456,0.122,0.0,May,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,False,False
,0.0,0,0.0,2.0,42.0,0.0,0.1,0.0,Nov,MACOS,Safari,North America,Facebook ads,Returning_Visitor,False,False
5.0,150.1166667,0,0.0,37.0,598.0,0.0067,0.013,68.6,Nov,MACOS,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,False,True
0.0,0.0,0,0.0,13.0,173.0,0.0,0.05,0.0,Nov,Windows,Google Chrome,Western Europe,Twitter,Returning_Visitor,False,False
1.0,,0,0.0,25.0,629.0,0.0,0.002,86.8,May,Windows,Google Chrome,Africa,Google search,New_Visitor,False,True
4.0,55.93095899,0,0.0,89.0,3550.0,0.0029,0.016,0.0,Dec,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
1.0,7.0,0,0.0,56.0,1179.0,0.0105,0.023,0.0,Nov,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,14.0,662.0,0.0,0.035,0.0,Mar,MACOS,Samsung Internet,Western Europe,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,58.0,1121.0,0.0033,0.015,0.0,Dec,Windows,Google Chrome,North America,Tik Tok ads,Returning_Visitor,False,False
0.0,0.0,2,39.0,9.0,215.0,0.0,0.013,0.0,Mar,Windows,Google Chrome,North America,Google search,Returning_Visitor,False,False
1.0,7.0,0,0.0,23.0,685.0,0.0,0.011,0.0,May,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,5.0,33.0,0.1,0.16,0.0,Dec,Windows,Mozilla Firefox,Asia,Facebook ads,Returning_Visitor,False,False
0.0,0.0,0,0.0,5.0,109.0,0.0,0.08,0.0,May,Windows,Mozilla Firefox,Northern Africa,Instagram ads,Returning_Visitor,False,False
4.0,185.0,2,25.5,12.0,2679.0,0.0,0.011,0.0,Dec,MACOS,Safari,North America,Google search,Returning_Visitor,False,False
0.0,0.0,0,0.0,2.0,18.0,0.0,0.05,0.0,Dec,Android,Google Chrome,South America,Facebook ads,Returning_Visitor,True,False
