,administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,exit_rates,page_values,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
166,0.0,0.0,0,0.0,4.0,7.143404848972659,-2.703062659591171,0.0,1900-05,Windows,Mozilla Firefox,Western Europe,Google search,Returning_Visitor,0,0
167,0.0,0.0,0,0.0,40.0,10.580188542708534,-4.074541934925921,0.0,1900-12,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
168,0.0,0.0,0,0.0,24.0,9.56100981373687,-3.863232841258714,0.0,1900-05,Windows,Google Chrome,Eastern Europe,Bing search,Returning_Visitor,0,0
169,7.0,2.1598345578506155,0,0.0,38.0,10.702358308003065,-4.605170185988091,0.0,1900-08,iOS,Safari,North America,Bing search,Returning_Visitor,0,0
170,0.0,0.0,0,0.0,18.0,11.878434158810213,-3.036554268074246,0.0,1900-03,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,0,0
171,0.0,0.0,0,0.0,1.0,11.771546397172784,-4.710530701645918,4.0897539720924705,1900-12,Windows,Mozilla Firefox,North America,Youtube channel,New_Visitor,1,1
172,0.0,5.33565062624279,3,3.615673190477143,7.0,7.443459827938307,-3.912023005428146,0.0,1900-11,Android,Google Chrome,North America,Twitter,Returning_Visitor,0,0
173,0.0,0.0,0,0.0,38.0,9.7409194724153,-3.575550768806933,0.0,1900-05,Windows,Google Chrome,Oceania,Google search,Returning_Visitor,0,0
174,0.0,0.0,0,0.0,19.0,8.940544856064585,-3.2188758248682006,0.0,1900-05,Windows,Google Chrome,North America,Bing search,Returning_Visitor,0,0
175,0.0,0.0,0,0.0,12.0,7.848279935004874,-2.995732273553991,0.0,1900-05,Windows,Microsoft Edge,North America,Instagram ads,Returning_Visitor,0,0
176,0.0,2.1598345578506155,0,0.0,1.0,12.021542422246279,-3.816712825623821,2.819479649751024,1900-03,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,0,1
177,2.0,5.002081063582651,5,4.943530464832142,154.0,13.898366505524697,-3.540459448995663,2.358838260428329,1900-11,MACOS,Safari,Africa,Facebook ads,Returning_Visitor,0,1
178,4.0,5.834802873460646,0,0.0,13.0,7.888144088850351,-4.199705077879927,0.0,1900-03,MACOS,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
179,0.0,0.0,6,4.377053393034559,15.0,8.697825608630046,-3.2968373663379125,0.0,1900-03,Windows,Google Chrome,North America,Youtube channel,New_Visitor,0,0
180,0.0,0.0,0,0.0,38.0,12.45710667398573,-4.509860006183766,0.0,1900-11,MACOS,Safari,North America,Youtube channel,Returning_Visitor,0,0
181,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-03,Android,Google Chrome,North America,Affiliate marketing,Returning_Visitor,0,0
182,4.0,2.1598345578506155,0,0.0,111.0,14.679700288293473,-3.816712825623821,0.0,1900-11,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
183,2.0,3.227382626194471,0,0.0,21.0,11.625276203680235,-3.575550768806933,0.0,1900-05,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,0,0
184,0.0,3.047023007685268,1,5.617805275598586,6.0,8.98527020962541,-3.6888794541139363,0.0,1900-11,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
185,0.0,0.0,0,0.0,19.0,10.273644572743036,-3.4112477175156566,0.0,1900-05,Windows,Google Chrome,Southern Africa,Bing search,Returning_Visitor,0,0
186,0.0,0.0,0,0.0,24.0,9.965612081924005,-4.422848629194137,0.0,1900-07,Windows,Google Chrome,Northern Africa,Google search,Returning_Visitor,0,0
187,0.0,0.0,0,0.0,21.0,9.425181114568204,-3.0576076772720784,0.0,1900-05,Windows,Microsoft Edge,North America,Twitter,Returning_Visitor,0,0
188,0.0,2.1598345578506155,0,0.0,19.0,9.11931419178293,-4.422848629194137,0.0,1900-11,Windows,Google Chrome,South America,Google search,Returning_Visitor,0,0
189,6.0,6.228933217514694,2,4.060338477837884,43.0,12.5002133679382,-4.268697949366879,2.227397569781677,1900-03,MACOS,Safari,Africa,Google search,Returning_Visitor,0,1
190,5.0,4.554946579010922,0,0.0,8.0,7.098526863575137,-3.912023005428146,0.0,1900-02,Windows,Google Chrome,North America,Instagram Page,New_Visitor,1,0
191,0.0,0.0,0,0.0,3.0,5.0528282072937785,-2.995732273553991,0.0,1900-12,Windows,Google Chrome,Oceania,Facebook ads,Returning_Visitor,0,0
192,3.0,4.600298491017506,2,2.806471427922075,21.0,13.255796019066201,-3.6888794541139363,0.0,1900-11,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,1
193,4.0,4.329759718784991,1,2.461175789811075,17.0,7.601845119613348,-4.074541934925921,0.0,1900-05,Windows,Google Chrome,Western Europe,Bing search,Returning_Visitor,0,0
194,0.0,0.0,0,0.0,2.0,4.500504892655414,-2.3025850929940455,0.0,1900-05,MACOS,Safari,Asia,Bing search,Returning_Visitor,0,0
195,0.0,0.0,0,0.0,17.0,13.275783840817562,-3.123565645063876,0.0,1900-05,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,1,0
196,0.0,0.0,0,0.0,2.0,5.59978995816012,-2.3025850929940455,0.0,1900-08,Windows,Google Chrome,North America,Twitter,Returning_Visitor,0,0
197,4.0,6.088512163961794,0,0.0,50.0,11.912112157861142,-5.115995809754082,0.0,1900-05,Android,Google Chrome,South America,Instagram Page,Returning_Visitor,1,0
198,0.0,0.0,0,0.0,5.0,10.976197513064237,-2.1803674602697964,0.0,1900-05,Android,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,0,0
199,1.0,7.814759789444297,0,0.0,41.0,11.688169504862541,-6.907755278982137,4.165118980025089,1900-11,MACOS,Safari,Asia,Google search,New_Visitor,0,1
200,0.0,0.0,0,0.0,4.0,4.6253512418692315,-2.703062659591171,0.0,1900-12,MACOS,Safari,Africa,Youtube channel,Returning_Visitor,0,0
201,0.0,0.0,0,0.0,8.0,9.599579371148812,-3.912023005428146,0.0,1900-11,MACOS,Safari,Asia,Affiliate marketing,Returning_Visitor,1,0
202,1.0,3.568698349330439,0,0.0,16.0,9.693462543467621,-4.199705077879927,0.0,1900-11,Windows,Google Chrome,Oceania,Youtube ads,Returning_Visitor,1,0
203,2.0,3.3619395051271628,0,0.0,1.0,5.715073758989162,-3.4112477175156566,0.0,1900-10,Windows,Google Chrome,South America,Google search,New_Visitor,0,0
204,0.0,0.0,0,0.0,4.0,3.8238893393294093,-1.7897614665653818,0.0,1900-07,Windows,Mozilla Firefox,Eastern Europe,Facebook ads,Returning_Visitor,0,0
205,3.0,5.88133100702683,0,0.0,38.0,9.387936043256813,-3.816712825623821,0.0,1900-06,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,0,0
206,5.0,4.665978184534195,3,3.9057601890997535,150.0,15.309288385130007,-4.074541934925921,0.7937931674278246,1900-12,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,1
207,3.0,4.259924560271221,0,0.0,23.0,11.513486646779858,-4.074541934925921,0.5330414069940016,1900-12,Windows,Google Chrome,North America,Google search,New_Visitor,1,1
208,1.0,4.654950463529888,0,0.0,40.0,10.232270388193951,-4.3428059215206005,0.0,1900-03,MACOS,Safari,South America,Yahoo Search,Returning_Visitor,1,0
209,0.0,0.0,0,0.0,18.0,9.67867706287735,-3.473768074496991,2.7216562578384393,1900-05,MACOS,Safari,South America,Bing search,Returning_Visitor,1,1
210,0.0,0.0,0,0.0,5.0,8.874426469720305,-3.3813947543659757,0.0,1900-05,MACOS,Safari,Southern Africa,Google search,Returning_Visitor,1,0
211,0.0,0.0,0,0.0,24.0,10.220325906740293,-4.268697949366879,0.0,1900-05,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,0,0
212,5.0,5.778076639022432,0,0.0,11.0,8.975403211464766,-4.8283137373023015,0.0,1900-12,Windows,Mozilla Firefox,Oceania,Google search,New_Visitor,1,0
213,1.0,5.1457403417379295,0,0.0,96.0,9.67867706287735,-3.6888794541139363,1.672103106953147,1900-05,Windows,Google Chrome,Africa,Twitter,Returning_Visitor,0,1
214,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-05,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,1,0
215,1.0,2.1598345578506155,1,1.9874465272132178,13.0,8.758168410662096,-4.509860006183766,0.0,1900-11,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
216,12.0,7.025551038192841,1,4.234654806120007,186.0,16.72560056379021,-3.912023005428146,0.6972687092703845,1900-11,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,1,1
217,0.0,2.1598345578506155,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-05,MACOS,Safari,North America,Google search,Returning_Visitor,0,0
218,0.0,0.0,0,0.0,6.0,4.988184003967867,-4.074541934925921,0.0,1900-11,Windows,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,0,0
219,0.0,0.0,0,0.0,3.0,9.67867706287735,-2.017406150760383,0.0,1900-05,MACOS,Safari,Asia,Instagram ads,Returning_Visitor,0,0
220,0.0,0.0,0,0.0,18.0,11.210219975876974,-3.1941832122778293,0.0,1900-05,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,1,0
221,3.0,4.434483195371604,0,0.0,41.0,11.275240718513228,-4.074541934925921,0.0,1900-11,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
222,0.0,0.0,0,0.0,47.0,13.108848464670393,-4.017383521085972,0.0,1900-11,Windows,Microsoft Edge,Western Europe,Google search,Returning_Visitor,0,1
223,8.0,7.322359943012788,3,8.035919627606345,111.0,15.91837041800683,-3.9633162998156966,1.5235740573654541,1900-11,Windows,Internet Explorer,Eastern Europe,Google search,Returning_Visitor,0,1
224,10.0,5.8378232891756685,2,5.433593923643475,182.0,16.866223234748198,-4.074541934925921,3.03078909431313,1900-11,Windows,Microsoft Edge,Africa,Facebook ads,Returning_Visitor,0,1
225,1.0,0.0,0,0.0,19.0,9.67867706287735,-3.816712825623821,0.0,1900-05,Windows,Mozilla Firefox,Western Europe,Facebook ads,Returning_Visitor,0,0
226,1.0,3.0945709926284373,0,0.0,6.0,8.156065515982615,-3.7297014486341915,0.0,1900-06,Android,Google Chrome,Southern Africa,Youtube ads,Returning_Visitor,0,0
227,1.0,4.600298491017506,4,4.854814257298599,30.0,13.27877054353147,-3.506557897319982,0.0,1900-11,Android,Android,Southern Africa,Facebook ads,Returning_Visitor,0,0
228,0.0,0.0,0,0.0,26.0,8.940544856064585,-3.3242363405260273,4.230205248828674,1900-05,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,0,1
229,7.0,5.79266880978407,3,5.636099155025632,23.0,11.993807031106938,-3.611918412977808,1.2662691786208864,1900-05,iOS,Safari,Western Europe,Google search,Returning_Visitor,0,0
230,0.0,0.0,0,0.0,30.0,10.285344684265116,-3.6888794541139363,0.0,1900-12,MACOS,Safari,Southern Africa,Instagram ads,New_Visitor,0,0
231,5.0,2.1598345578506155,0,0.0,11.0,8.955546388517213,-4.074541934925921,0.0,1900-05,Windows,Google Chrome,Asia,Google search,New_Visitor,0,0
232,3.0,3.6529867856009983,0,0.0,24.0,11.847610681385236,-4.268697949366879,2.238997282451442,1900-12,MACOS,Safari,Western Europe,Youtube channel,Returning_Visitor,0,1
233,5.0,4.356711098850476,0,0.0,24.0,10.856919054117286,-4.135166556742356,0.0,1900-03,Windows,Mozilla Firefox,Eastern Europe,Instagram ads,Returning_Visitor,0,0
234,6.0,4.8587273628328935,0,0.0,28.0,10.863947613339326,-3.101092789211817,0.0,1900-11,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
235,7.0,4.854099281281657,0,0.0,4.0,9.67867706287735,-5.115995809754082,0.0,1900-12,Windows,Google Chrome,North America,Youtube channel,New_Visitor,0,0
236,0.0,0.0,0,0.0,8.0,11.201981586455897,-2.995732273553991,0.0,1900-05,MACOS,Safari,South America,Instagram ads,Returning_Visitor,0,0
237,2.0,2.1598345578506155,0,0.0,17.0,7.364755965915134,-4.3428059215206005,0.0,1900-08,Windows,Google Chrome,North America,Twitter,Returning_Visitor,0,0
238,0.0,0.0,9,6.74087213781562,75.0,12.38919191083445,-4.017383521085972,0.0,1900-11,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,0,0
239,0.0,0.0,1,1.407290089619599,38.0,10.09771680686715,-2.631089159966082,2.5384222398246723,1900-05,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,0,1
240,0.0,0.0,0,0.0,10.0,6.325907722893177,-3.2188758248682006,0.0,1900-11,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
241,8.0,5.821764465256285,0,0.0,35.0,10.574972628107707,-4.135166556742356,0.0,1900-11,MACOS,Safari,North America,Instagram ads,Returning_Visitor,0,0
242,0.0,0.0,0,0.0,2.0,5.451647887057575,-2.995732273553991,0.0,1900-03,Windows,Google Chrome,North America,Google search,Returning_Visitor,1,0
243,1.0,1.8940318045269045,0,0.0,11.0,6.453379147723826,-3.101092789211817,0.0,1900-05,Android,Google Chrome,South America,Bing search,Returning_Visitor,0,0
244,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-05,Windows,Google Chrome,Eastern Europe,Twitter,Returning_Visitor,1,0
245,0.0,0.0,2,2.6509098673471816,21.0,11.580743466305512,-4.017383521085972,3.8545336677563933,1900-11,Windows,Google Chrome,North America,Facebook ads,New_Visitor,1,1
246,0.0,0.0,0,0.0,1.0,10.569746303005056,-3.6888794541139363,0.0,1900-11,Android,Google Chrome,North America,Google search,Returning_Visitor,1,0
247,0.0,0.0,0,0.0,2.0,0.0,-1.6094379124341003,0.0,1900-12,Windows,Google Chrome,Eastern Europe,Tik Tok ads,Returning_Visitor,0,0
248,5.0,2.1598345578506155,0,0.0,10.0,7.303796730561743,-3.101092789211817,0.0,1900-05,Android,Google Chrome,Africa,Direct Traffic,Returning_Visitor,0,0
249,0.0,0.0,0,0.0,5.0,7.121083741155446,-3.2188758248682006,0.0,1900-03,Android,Google Chrome,Western Europe,Yahoo Search,Returning_Visitor,1,0
250,0.0,0.0,0,0.0,18.0,9.95234802930324,-3.3524072174927233,0.0,1900-05,Windows,Opera,North America,Facebook ads,Returning_Visitor,0,0
251,1.0,4.439512546207271,0,0.0,60.0,9.867832798633145,-3.9633162998156966,0.0,1900-10,Windows,Google Chrome,North America,Google search,New_Visitor,0,0
252,0.0,0.0,0,0.0,8.0,5.5516722968044645,-2.995732273553991,0.0,1900-12,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
253,3.0,3.3760548781635267,0,0.0,7.0,8.42718474815119,-3.079113882493042,4.02850990090071,1900-11,Windows,Mozilla Firefox,Western Europe,Facebook ads,Returning_Visitor,1,1
254,4.0,7.57682640010801,1,3.196727059049529,239.0,15.887880909271326,-3.506557897319982,0.0,1900-05,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
255,4.0,6.083441111290026,0,0.0,46.0,12.166492998637276,-4.3428059215206005,2.832749395829934,1900-11,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,0,1
256,1.0,4.075806522952807,0,0.0,14.0,8.612965888647757,-3.170085660698769,0.0,1900-10,Windows,Google Chrome,Oceania,Google search,Returning_Visitor,0,0
257,0.0,0.0,0,0.0,1.0,5.290982840004761,-2.3025850929940455,0.0,1900-03,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,0,0
258,0.0,0.0,0,0.0,1.0,9.009761451351482,-4.268697949366879,0.0,1900-05,Android,Google Chrome,North America,Bing search,Returning_Visitor,0,0
259,0.0,2.1598345578506155,0,0.0,8.0,3.947013676471583,-2.2256240518579173,0.0,1900-03,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,0,0
260,3.0,5.911540367033563,0,0.0,7.0,5.823885382820213,-4.961845129926823,0.0,1900-03,MACOS,Safari,Eastern Europe,Google search,New_Visitor,1,0
261,0.0,0.0,0,0.0,39.0,9.004883170460491,-3.863232841258714,0.0,1900-05,Windows,Microsoft Edge,North America,Instagram ads,Returning_Visitor,0,0
262,10.0,7.291281422431762,0,0.0,50.0,11.845978948149607,-3.2441936328524905,2.116830552172576,1900-03,Android,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,1,0
263,0.0,2.1598345578506155,0,0.0,62.0,14.335925446905033,-3.036554268074246,0.0,1900-11,Windows,Microsoft Edge,Northern Africa,Google search,Returning_Visitor,0,0
264,3.0,6.479349620457139,0,0.0,3.0,5.669782551080338,-3.6888794541139363,0.0,1900-08,Windows,Opera,Western Europe,Bing search,Returning_Visitor,0,0
265,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-11,MACOS,Safari,Asia,Google search,Returning_Visitor,0,0
266,8.0,6.569500897177928,1,5.011360321804491,77.0,15.020320124562339,-5.298317366548036,0.0,1900-12,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,0,0
267,3.0,3.509306676970251,0,0.0,135.0,13.778378880081442,-4.3428059215206005,1.1424106179301505,1900-12,Android,Google Chrome,Southern Africa,Youtube ads,Returning_Visitor,0,0
268,2.0,3.7406652803349947,0,0.0,27.0,9.35011661630479,-4.017383521085972,0.0,1900-11,iOS,Safari,Western Europe,Youtube channel,Returning_Visitor,0,0
269,0.0,0.0,0,0.0,39.0,12.470237474188915,-3.123565645063876,0.0,1900-11,MACOS,Safari,South America,Youtube ads,Returning_Visitor,1,0
270,1.0,4.750648255665243,2,4.212283491923769,9.0,10.011497196265225,-3.270169119255751,0.0,1900-11,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
271,5.0,5.213270187448566,0,0.0,3.0,3.620315602501788,-3.540459448995663,0.0,1900-06,Windows,Google Chrome,Northern Africa,Instagram Page,New_Visitor,0,0
272,0.0,0.0,1,0.0,9.0,7.098526863575137,-3.036554268074246,0.0,1900-05,Windows,Google Chrome,Western Europe,Bing search,Returning_Visitor,1,0
273,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-03,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
274,0.0,0.0,0,0.0,6.0,5.084320242109639,-2.995732273553991,0.0,1900-03,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,0,0
275,4.0,3.829463392303065,3,5.906778292081471,169.0,12.38919191083445,-3.649658740960655,0.7937931674278246,1900-11,Android,Google Chrome,North America,Google search,Returning_Visitor,0,1
276,0.0,0.0,0,0.0,42.0,10.924096582493743,-3.9633162998156966,0.0,1900-12,MACOS,Samsung Internet,Eastern Europe,Direct Traffic,Returning_Visitor,0,0
277,0.0,0.0,0,0.0,1.0,8.774361512059219,-2.8134107167600364,0.0,1900-11,Windows,Internet Explorer,Western Europe,Instagram ads,Returning_Visitor,0,0
278,0.0,0.0,0,0.0,20.0,9.03882479041371,-3.1941832122778293,0.0,1900-05,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,0,0
279,0.0,2.1598345578506155,0,0.0,7.0,6.727692339705341,-2.9374633654300153,0.0,1900-11,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,0,0
280,0.0,0.0,0,0.0,80.0,11.50427052260261,-4.268697949366879,0.0,1900-08,Android,Google Chrome,Africa,Bing search,Returning_Visitor,0,0
281,4.0,4.15562308664445,0,0.0,7.0,8.53089249978945,-2.9374633654300153,0.0,1900-11,iOS,Safari,Asia,Google search,New_Visitor,1,0
282,5.0,4.412044198404403,0,0.0,142.0,15.971711782790576,-4.605170185988091,0.0,1900-05,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
283,0.0,0.0,0,0.0,44.0,12.147491595046471,-4.135166556742356,0.0,1900-11,MACOS,Google Chrome,Asia,Google search,Returning_Visitor,0,0
284,0.0,0.0,0,0.0,12.0,10.175032553712136,-3.649658740960655,0.0,1900-05,MACOS,Safari,Eastern Europe,Instagram ads,Returning_Visitor,1,0
285,5.0,6.219550578167176,0,0.0,34.0,10.43005550617547,-4.422848629194137,3.772455194950294,1900-12,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,1
286,0.0,2.1598345578506155,0,0.0,28.0,11.234785829967619,-3.4112477175156566,0.0,1900-12,MACOS,Safari,North America,Instagram ads,Returning_Visitor,0,0
287,0.0,0.0,0,0.0,22.0,8.500867161453696,-4.509860006183766,0.0,1900-08,Windows,Microsoft Edge,Western Europe,Instagram ads,Returning_Visitor,0,0
288,0.0,0.0,0,0.0,3.0,6.529184356346588,-2.3025850929940455,0.0,1900-03,MACOS,Safari,North America,Instagram ads,Returning_Visitor,0,0
289,0.0,0.0,0,0.0,13.0,6.54401472901421,-5.115995809754082,0.0,1900-05,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
290,2.0,4.216213482177569,4,6.828165187726781,35.0,13.43012354367508,-4.605170185988091,0.0,1900-11,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
291,0.0,0.0,0,0.0,3.0,5.865765881187091,-2.3025850929940455,0.0,1900-03,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,0,0
292,0.0,0.0,2,4.58954623838854,15.0,11.154117536712688,-2.8824035882469876,0.0,1900-03,MACOS,Safari,Eastern Europe,Youtube channel,Returning_Visitor,0,0
293,0.0,0.0,0,0.0,1.0,0.0,-1.6094379124341003,0.0,1900-11,MACOS,Safari,Southern Africa,Facebook ads,Returning_Visitor,0,0
294,0.0,0.0,0,0.0,0.0,0.0,-1.6094379124341003,0.0,1900-06,MACOS,Safari,North America,Instagram Page,Returning_Visitor,0,0
295,1.0,1.8940318045269045,0,0.0,220.0,16.066813960656788,-4.422848629194137,0.0,1900-11,MACOS,Safari,North America,Google search,Returning_Visitor,0,1
