,administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue
202,1,24.2,0,0.0,16,593.0,0.0105,0.015,0.0,11,Windows,Google Chrome,Oceania,Youtube ads,Returning_Visitor,1,0
203,2,20.25,0,0.0,1,75.0,0.0,0.033,0.0,10,Windows,Google Chrome,South America,Google search,New_Visitor,0,0
204,0,0.0,0,0.0,4,22.0,0.1,0.167,0.0,7,Windows,Mozilla Firefox,Eastern Europe,Facebook ads,Returning_Visitor,0,0
205,3,150.6,0,0.0,38,515.0,0.0,0.022,0.0,6,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,0,0
206,5,59.51666667,3,41.5,150,5525.0,0.0011,0.017,1.2,12,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,1
207,3,43.0,0,0.0,23,1310.0,0.0,0.017,0.7,12,Windows,Google Chrome,North America,Google search,New_Visitor,1,1
208,1,59.0,0,0.0,40,756.0,0.0,0.013,0.0,3,MACOS,Safari,South America,Yahoo Search,Returning_Visitor,1,0
209,0,0.0,0,0.0,18,586.0,0.0125,0.031,13.3,5,MACOS,Safari,South America,Bing search,Returning_Visitor,1,1
210,0,0.0,0,0.0,5,404.0,0.0,0.034,0.0,5,MACOS,Safari,Southern Africa,Google search,Returning_Visitor,1,0
211,0,0.0,0,0.0,24,752.0,0.0053,0.014,0.0,5,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,0,0
212,5,139.5,0,0.0,11,424.0,0.0,0.008,0.0,12,Windows,Mozilla Firefox,Oceania,Google search,New_Visitor,1,0
213,1,86.5,0,0.0,96,586.0,0.0155,0.025,4.2,5,Windows,Google Chrome,Africa,Twitter,Returning_Visitor,0,1
214,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,5,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,1,0
215,1,6.0,1,6.0,13,382.0,0.0,0.011,0.0,11,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
216,12,343.0975201,1,56.5,186,8910.0,0.0037,0.02,1.0,11,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,1,1
217,0,6.0,0,0.0,1,0.0,0.2,0.2,0.0,5,MACOS,Safari,North America,Google search,Returning_Visitor,0,0
218,0,0.0,0,0.0,6,48.0,0.0,0.017,0.0,11,Windows,Google Chrome,Western Europe,Youtube ads,Returning_Visitor,0,0
219,0,0.0,0,0.0,3,586.0,0.1,0.133,0.0,5,MACOS,Safari,Asia,Instagram ads,Returning_Visitor,0,0
220,0,0.0,0,0.0,18,1154.0,0.0385,0.041,0.0,5,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,1,0
221,3,49.5,0,0.0,41,1186.0,0.0,0.017,0.0,11,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
222,0,0.0,0,0.0,47,2475.0,0.0033,0.018,0.0,11,Windows,Microsoft Edge,Western Europe,Google search,Returning_Visitor,0,1
223,8,421.8333333,3,1650.0,111,6809.0,0.0054,0.019,3.5,11,Windows,Internet Explorer,Eastern Europe,Google search,Returning_Visitor,0,1
224,10,145.8261211,2,169.25,182,9329.0,0.0,0.017,18.2,11,Windows,Microsoft Edge,Africa,Facebook ads,Returning_Visitor,0,1
225,1,0.0,0,0.0,19,586.0,0.0046,0.022,0.0,5,Windows,Mozilla Firefox,Western Europe,Facebook ads,Returning_Visitor,0,0
226,1,16.0,0,0.0,6,284.0,0.0286,0.024,0.0,6,Android,Google Chrome,Southern Africa,Youtube ads,Returning_Visitor,0,0
227,1,56.5,4,100.1333333,30,2641.0,0.0264,0.03,0.0,11,Android,Android,Southern Africa,Facebook ads,Returning_Visitor,0,0
228,0,0.0,0,0.0,26,417.0,0.0053,0.036,58.4,5,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,0,1
229,7,141.021,3,203.0,23,1595.0,0.0208,0.027,2.5,5,iOS,Safari,Western Europe,Google search,Returning_Visitor,0,0
230,0,0.0,0,0.0,30,774.0,0.0056,0.025,0.0,12,MACOS,Safari,Southern Africa,Instagram ads,New_Visitor,0,0
231,5,6.0,0,0.0,11,420.0,0.0,0.017,0.0,5,Windows,Google Chrome,Asia,Google search,New_Visitor,0,0
232,3,26.0,0,0.0,24,1503.0,0.0077,0.014,8.0,12,MACOS,Safari,Western Europe,Youtube channel,Returning_Visitor,0,1
233,5,46.5,0,0.0,24,993.0,0.0,0.016,0.0,3,Windows,Mozilla Firefox,Eastern Europe,Instagram ads,Returning_Visitor,0,0
234,6,69.25,0,0.0,28,996.0,0.0105,0.045,0.0,11,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
235,7,69.0,0,0.0,4,586.0,0.0,0.006,0.0,12,Windows,Google Chrome,North America,Youtube channel,New_Visitor,0,0
236,0,0.0,0,0.0,8,1150.0,0.0053,0.05,0.0,5,MACOS,Safari,South America,Instagram ads,Returning_Visitor,0,0
237,2,6.0,0,0.0,17,189.0,0.0,0.013,0.0,8,Windows,Google Chrome,North America,Twitter,Returning_Visitor,0,0
238,0,0.0,9,539.5,75,1869.0,0.0029,0.018,0.0,11,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,0,0
239,0,0.0,1,3.0,38,712.0,0.0907,0.072,11.0,5,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,0,1
240,0,0.0,0,0.0,10,107.0,0.0,0.04,0.0,11,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
241,8,144.1,0,0.0,35,879.0,0.0078,0.016,0.0,11,MACOS,Safari,North America,Instagram ads,Returning_Visitor,0,0
242,0,0.0,0,0.0,2,64.0,0.0,0.05,0.0,3,Windows,Google Chrome,North America,Google search,Returning_Visitor,1,0
243,1,5.0,0,0.0,11,115.0,0.0286,0.045,0.0,5,Android,Google Chrome,South America,Bing search,Returning_Visitor,0,0
244,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,5,Windows,Google Chrome,Eastern Europe,Twitter,Returning_Visitor,1,0
245,0,0.0,2,12.16666667,21,1347.0,0.007,0.018,40.8,11,Windows,Google Chrome,North America,Facebook ads,New_Visitor,1,1
246,0,0.0,0,0.0,1,877.0,0.0182,0.025,0.0,11,Android,Google Chrome,North America,Google search,Returning_Visitor,1,0
247,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,12,Windows,Google Chrome,Eastern Europe,Tik Tok ads,Returning_Visitor,0,0
248,5,6.0,0,0.0,10,183.0,0.06,0.045,0.0,5,Android,Google Chrome,Africa,Direct Traffic,Returning_Visitor,0,0
249,0,0.0,0,0.0,5,166.0,0.0,0.04,0.0,3,Android,Google Chrome,Western Europe,Yahoo Search,Returning_Visitor,1,0
250,0,0.0,0,0.0,18,667.0,0.0,0.035,0.0,5,Windows,Opera,North America,Facebook ads,Returning_Visitor,0,0
251,1,49.7,0,0.0,60,642.0,0.0003,0.019,0.0,10,Windows,Google Chrome,North America,Google search,New_Visitor,0,0
252,0,0.0,0,0.0,8,68.0,0.0,0.05,0.0,12,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
253,3,20.5,0,0.0,7,325.0,0.0225,0.046,48.2,11,Windows,Mozilla Firefox,Western Europe,Facebook ads,Returning_Visitor,1,1
254,4,502.5,1,21.0,239,6739.0,0.0118,0.03,0.0,5,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
255,4,174.75,0,0.0,46,1710.0,0.0,0.013,14.9,11,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,0,1
256,1,37.0,0,0.0,14,356.0,0.0105,0.042,0.0,10,Windows,Google Chrome,Oceania,Google search,Returning_Visitor,0,0
257,0,0.0,0,0.0,1,58.0,0.0667,0.1,0.0,3,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,0,0
258,0,0.0,0,0.0,1,431.0,0.0,0.014,0.0,5,Android,Google Chrome,North America,Bing search,Returning_Visitor,0,0
259,0,6.0,0,0.0,8,24.0,0.0456,0.108,0.0,3,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,0,0
260,3,154.0,0,0.0,7,80.0,0.0,0.007,0.0,3,MACOS,Safari,Eastern Europe,Google search,New_Visitor,1,0
261,0,0.0,0,0.0,39,430.0,0.0032,0.021,0.0,5,Windows,Microsoft Edge,North America,Instagram ads,Returning_Visitor,0,0
262,10,412.8585714,0,0.0,50,1502.0,0.0108,0.039,7.0,3,Android,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,1,0
263,0,6.0,0,0.0,62,3911.0,0.0088,0.048,0.0,11,Windows,Microsoft Edge,Northern Africa,Google search,Returning_Visitor,0,0
264,3,232.875,0,0.0,3,73.0,0.0,0.025,0.0,8,Windows,Opera,Western Europe,Bing search,Returning_Visitor,0,0
265,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,11,MACOS,Safari,Asia,Google search,Returning_Visitor,0,0
266,8,248.4238295,1,115.5,77,4994.0,0.0,0.005,0.0,12,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,0,0
267,3,23.0,0,0.0,135,3187.0,0.0039,0.013,2.1,12,Android,Google Chrome,Southern Africa,Youtube ads,Returning_Visitor,0,0
268,2,28.0,0,0.0,27,506.0,0.0,0.018,0.0,11,iOS,Safari,Western Europe,Youtube channel,Returning_Visitor,0,0
269,0,0.0,0,0.0,39,1930.0,0.0578,0.044,0.0,11,MACOS,Safari,South America,Youtube ads,Returning_Visitor,1,0
270,1,63.625,2,55.33333333,9,685.0,0.0173,0.038,0.0,11,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
271,5,91.1,0,0.0,3,19.0,0.0,0.029,0.0,6,Windows,Google Chrome,Northern Africa,Instagram Page,New_Visitor,0,0
272,0,0.0,1,0.0,9,164.0,0.0286,0.048,0.0,5,Windows,Google Chrome,Western Europe,Bing search,Returning_Visitor,1,0
273,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,3,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
274,0,0.0,0,0.0,6,51.0,0.0,0.05,0.0,3,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,0,0
275,4,30.16666667,3,258.5,169,1869.0,0.0089,0.026,1.2,11,Android,Google Chrome,North America,Google search,Returning_Visitor,0,1
276,0,0.0,0,0.0,42,1022.0,0.0,0.019,0.0,12,MACOS,Samsung Internet,Eastern Europe,Direct Traffic,Returning_Visitor,0,0
277,0,0.0,0,0.0,1,385.0,0.04,0.06,0.0,11,Windows,Internet Explorer,Western Europe,Instagram ads,Returning_Visitor,0,0
278,0,0.0,0,0.0,20,437.0,0.0291,0.041,0.0,5,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,0,0
279,0,6.0,0,0.0,7,134.0,0.0272,0.053,0.0,11,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,0,0
280,0,0.0,0,0.0,80,1305.0,0.0176,0.014,0.0,8,Android,Google Chrome,Africa,Bing search,Returning_Visitor,0,0
281,4,39.5,0,0.0,7,342.0,0.0,0.053,0.0,11,iOS,Safari,Asia,Google search,New_Visitor,1,0
282,5,48.61666667,0,0.0,142,6933.0,0.0025,0.01,0.0,5,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
283,0,0.0,0,0.0,44,1697.0,0.0095,0.016,0.0,11,MACOS,Google Chrome,Asia,Google search,Returning_Visitor,0,0
284,0,0.0,0,0.0,12,737.0,0.0044,0.026,0.0,5,MACOS,Safari,Eastern Europe,Instagram ads,Returning_Visitor,1,0
285,5,193.0,0,0.0,34,825.0,0.0,0.012,37.7,12,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,1
286,0,6.0,0,0.0,28,1166.0,0.0152,0.033,0.0,12,MACOS,Safari,North America,Instagram ads,Returning_Visitor,0,0
287,0,0.0,0,0.0,22,337.0,0.0548,0.011,0.0,8,Windows,Microsoft Edge,Western Europe,Instagram ads,Returning_Visitor,0,0
288,0,0.0,0,0.0,3,120.0,0.0,0.1,0.0,3,MACOS,Safari,North America,Instagram ads,Returning_Visitor,0,0
289,0,0.0,0,0.0,13,121.0,0.0,0.006,0.0,5,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
290,2,41.5,4,582.25,35,2797.0,0.0026,0.01,0.0,11,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
291,0,0.0,0,0.0,3,82.0,0.0667,0.1,0.0,3,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,0,0
292,0,0.0,2,78.5,15,1127.0,0.0393,0.056,0.0,3,MACOS,Safari,Eastern Europe,Youtube channel,Returning_Visitor,0,0
293,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,11,MACOS,Safari,Southern Africa,Facebook ads,Returning_Visitor,0,0
294,0,0.0,0,0.0,0,0.0,0.2,0.2,0.0,6,MACOS,Safari,North America,Instagram Page,Returning_Visitor,0,0
295,1,5.0,0,0.0,220,7159.0,0.0069,0.012,0.0,11,MACOS,Safari,North America,Google search,Returning_Visitor,0,1
296,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,5,MACOS,Safari,Africa,Google search,Returning_Visitor,0,0
297,0,0.0,0,0.0,36,193.0,0.0055,0.026,0.0,11,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
298,5,669.25,1,43.8,29,1116.0,0.0053,0.017,59.6,10,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,1,1
299,0,0.0,0,0.0,6,55.0,0.0,0.025,0.0,8,Windows,Mozilla Firefox,Africa,Facebook ads,Returning_Visitor,0,0
300,0,6.0,0,0.0,29,328.0,0.0,0.007,0.0,12,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
301,2,6.0,0,0.0,38,602.0,0.0,0.007,0.0,12,Windows,Mozilla Firefox,Africa,Bing search,New_Visitor,0,0
302,2,10.0,0,0.0,201,2490.0,0.0022,0.018,3.5,7,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,0,0
303,0,0.0,0,0.0,1,3.0,0.0,0.1,0.0,3,Android,Google Chrome,North America,Youtube channel,Returning_Visitor,0,0
304,3,18.88388888,0,0.0,6,77.0,0.0286,0.036,0.0,5,Android,Google Chrome,North America,Bing search,Returning_Visitor,1,0
305,3,10.0,0,0.0,15,343.0,0.0173,0.059,0.0,12,Windows,Google Chrome,Asia,Instagram ads,Returning_Visitor,0,0
306,8,83.375,0,0.0,10,130.0,0.0,0.019,0.0,10,Windows,Google Chrome,North America,Google search,New_Visitor,0,0
307,0,0.0,0,0.0,47,4242.0,0.0069,0.014,0.0,3,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,1,0
308,0,0.0,0,0.0,28,1939.0,0.0,0.015,0.0,11,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
309,6,135.5,0,0.0,24,398.0,0.0,0.018,37.7,3,MACOS,Safari,Oceania,Google search,Returning_Visitor,1,1
310,0,0.0,0,0.0,3,114.0,0.0,0.033,0.0,5,MACOS,Safari,Southern Africa,Facebook ads,Returning_Visitor,0,0
311,2,6.0,0,0.0,47,1285.0,0.0,0.015,36.7,11,Windows,Google Chrome,Asia,Affiliate marketing,Returning_Visitor,0,1
312,3,59.5,0,0.0,84,2979.0,0.0057,0.022,0.0,11,Windows,Google Chrome,Asia,Google search,Returning_Visitor,0,0
313,2,35.05,3,142.0,34,5649.0,0.0143,0.038,0.0,5,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
314,7,156.95,1,29.0,10,98.0,0.0,0.01,0.0,5,MACOS,Safari,Northern Africa,Google search,Returning_Visitor,0,0
315,3,70.47714284,0,0.0,34,668.0,0.0,0.01,5.1,7,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,1,1
316,5,72.4,0,0.0,28,524.0,0.0222,0.041,8.0,10,MACOS,Safari,North America,Bing search,Returning_Visitor,1,0
317,1,5.2,0,0.0,15,305.0,0.0,0.002,0.0,5,MACOS,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
318,1,15.0,0,0.0,22,310.0,0.0,0.018,5.1,5,Windows,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,0,0
319,0,0.0,0,0.0,49,1424.0,0.0156,0.043,0.0,9,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,0,0
320,0,6.0,0,0.0,113,1217.0,0.0051,0.018,0.0,12,Windows,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
321,0,0.0,0,0.0,4,29.0,0.0,0.05,0.0,2,MACOS,Safari,North America,Instagram ads,Returning_Visitor,0,0
322,10,100.0,1,91.0,27,2253.0,0.0,0.016,0.0,5,MACOS,Google Chrome,Eastern Europe,Bing search,Returning_Visitor,0,0
323,0,0.0,0,0.0,7,351.0,0.0,0.043,0.0,3,Windows,Microsoft Edge,Northern Africa,Yahoo Search,Returning_Visitor,0,0
324,0,0.0,0,0.0,2,12.0,0.0,0.1,0.0,2,MACOS,Safari,Asia,Instagram ads,Returning_Visitor,0,0
325,4,322.0,0,0.0,27,1817.0,0.0186,0.033,19.0,5,Windows,Internet Explorer,Eastern Europe,Instagram ads,Returning_Visitor,0,0
326,8,173.0,4,425.0,25,1447.0,0.0,0.018,10.1,5,Android,Google Chrome,Oceania,Google search,Returning_Visitor,0,0
327,4,142.25,0,0.0,22,726.0,0.0,0.013,31.4,12,Android,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
328,0,0.0,0,0.0,6,60.0,0.0,0.033,0.0,5,Windows,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,0,0
329,0,0.0,0,0.0,11,100.0,0.0125,0.027,0.0,5,Android,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,1,0
330,3,185.5,0,0.0,3,38.0,0.08,0.15,0.0,5,MACOS,Safari,North America,Facebook ads,Returning_Visitor,0,0
331,1,0.0,0,0.0,13,568.0,0.0,0.025,0.0,11,MACOS,Safari,Africa,Facebook ads,Returning_Visitor,0,0
332,3,95.5,0,0.0,28,1330.0,0.0,0.018,0.0,5,Windows,Google Chrome,Eastern Europe,Instagram Page,New_Visitor,1,0
333,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,5,Windows,Microsoft Edge,Asia,Instagram ads,Returning_Visitor,0,0
334,0,0.0,3,37.25,40,595.0,0.0074,0.008,0.0,11,MACOS,Safari,North America,Google search,Returning_Visitor,1,0
335,3,43.91666667,0,0.0,40,724.0,0.0,0.003,0.0,10,Windows,Google Chrome,Northern Africa,Youtube ads,Returning_Visitor,0,0
336,4,49.66666667,1,137.0,70,1133.0,0.0064,0.022,24.8,5,Android,Google Chrome,Western Europe,Instagram ads,Returning_Visitor,0,0
337,0,0.0,0,0.0,15,373.0,0.0,0.008,0.0,12,Windows,Google Chrome,Eastern Europe,Twitter,New_Visitor,0,0
338,0,0.0,0,0.0,1,280.0,0.0167,0.042,0.0,3,Windows,Google Chrome,Eastern Europe,Facebook ads,Returning_Visitor,0,0
339,1,69.5,0,0.0,24,1430.0,0.0,0.035,0.0,8,Windows,Mozilla Firefox,Africa,Google search,Returning_Visitor,0,0
340,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,3,Android,Internet Explorer,North America,Youtube ads,Returning_Visitor,0,0
341,2,47.0,0,0.0,69,1275.0,0.0,0.004,0.0,3,Windows,Google Chrome,Asia,Youtube channel,New_Visitor,0,0
342,0,0.0,0,0.0,57,1145.0,0.0031,0.016,0.0,11,Windows,Google Chrome,Africa,Google search,Returning_Visitor,0,0
343,0,0.0,0,0.0,1,1194.0,0.0,0.037,0.0,12,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
344,0,0.0,0,0.0,27,3747.0,0.0,0.011,64.8,3,Windows,Google Chrome,Asia,Facebook ads,New_Visitor,0,1
345,0,0.0,0,0.0,28,1350.0,0.0,0.022,0.0,11,Windows,Mozilla Firefox,South America,Google search,Returning_Visitor,1,0
346,0,0.0,0,0.0,10,1251.0,0.0267,0.034,0.0,11,Android,Google Chrome,Asia,Facebook ads,Returning_Visitor,0,0
347,0,0.0,0,0.0,11,176.0,0.0411,0.075,0.0,11,MACOS,Safari,North America,Instagram ads,Returning_Visitor,0,0
348,0,0.0,2,101.0,1,2361.0,0.0087,0.028,0.0,12,Windows,Google Chrome,Asia,Google search,Returning_Visitor,1,0
349,0,0.0,0,0.0,44,1405.0,0.0,0.016,16.3,5,MACOS,Safari,Eastern Europe,Bing search,Returning_Visitor,0,0
350,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,2,Android,Google Chrome,South America,Facebook ads,Returning_Visitor,1,0
351,0,0.0,0,0.0,4,0.0,0.2,0.2,0.0,7,Android,Google Chrome,South America,Facebook ads,Returning_Visitor,1,0
352,0,0.0,0,0.0,3,114.0,0.0,0.022,0.0,11,Android,Google Chrome,North America,Youtube channel,New_Visitor,0,0
353,0,0.0,3,75.0,41,845.0,0.0308,0.039,0.0,11,Windows,Google Chrome,North America,Twitter,Returning_Visitor,1,0
354,0,0.0,0,0.0,29,743.0,0.0,0.007,0.0,5,Windows,Google Chrome,Asia,Google search,Returning_Visitor,0,0
355,0,6.0,2,0.0,129,2078.0,0.0023,0.018,0.0,7,iOS,Safari,Eastern Europe,Google search,Returning_Visitor,0,0
356,0,0.0,0,0.0,7,265.0,0.0,0.025,0.0,11,Android,Android,South America,Google search,Returning_Visitor,0,0
357,0,0.0,0,0.0,36,2317.0,0.0026,0.021,0.0,11,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
358,0,0.0,0,0.0,7,86.0,0.0456,0.122,0.0,5,Windows,Mozilla Firefox,North America,Instagram ads,Returning_Visitor,0,0
359,0,0.0,0,0.0,2,42.0,0.0,0.1,0.0,11,MACOS,Safari,North America,Facebook ads,Returning_Visitor,0,0
360,5,150.1166667,0,0.0,37,598.0,0.0067,0.013,68.6,11,MACOS,Google Chrome,Western Europe,Facebook ads,Returning_Visitor,0,1
361,0,0.0,0,0.0,13,173.0,0.0,0.05,0.0,11,Windows,Google Chrome,Western Europe,Twitter,Returning_Visitor,0,0
362,1,6.0,0,0.0,25,629.0,0.0,0.002,86.8,5,Windows,Google Chrome,Africa,Google search,New_Visitor,0,1
363,4,55.93095899,0,0.0,89,3550.0,0.0029,0.016,0.0,12,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
364,1,7.0,0,0.0,56,1179.0,0.0105,0.023,0.0,11,Android,Google Chrome,North America,Youtube ads,Returning_Visitor,0,0
365,0,0.0,0,0.0,14,662.0,0.0,0.035,0.0,3,MACOS,Samsung Internet,Western Europe,Facebook ads,Returning_Visitor,0,0
366,0,0.0,0,0.0,58,1121.0,0.0033,0.015,0.0,12,Windows,Google Chrome,North America,Tik Tok ads,Returning_Visitor,0,0
367,0,0.0,2,39.0,9,215.0,0.0,0.013,0.0,3,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,0
368,1,7.0,0,0.0,23,685.0,0.0,0.011,0.0,5,Windows,Google Chrome,Western Europe,Google search,Returning_Visitor,0,0
369,0,0.0,0,0.0,5,33.0,0.1,0.16,0.0,12,Windows,Mozilla Firefox,Asia,Facebook ads,Returning_Visitor,0,0
370,0,0.0,0,0.0,5,109.0,0.0,0.08,0.0,5,Windows,Mozilla Firefox,Northern Africa,Instagram ads,Returning_Visitor,0,0
371,4,185.0,2,25.5,12,2679.0,0.0,0.011,0.0,12,MACOS,Safari,North America,Google search,Returning_Visitor,0,0
372,0,0.0,0,0.0,2,18.0,0.0,0.05,0.0,12,Android,Google Chrome,South America,Facebook ads,Returning_Visitor,1,0
373,5,53.0,0,0.0,32,1007.0,0.0,0.021,7.5,3,Android,Google Chrome,Eastern Europe,Google search,Returning_Visitor,0,0
374,2,68.0,1,0.0,9,198.0,0.0,0.016,0.0,11,Windows,Microsoft Edge,Eastern Europe,Google search,Returning_Visitor,0,0
375,0,0.0,0,0.0,4,0.0,0.0667,0.133,0.0,11,MACOS,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
376,3,53.0,0,0.0,7,10.0,0.0,0.042,0.0,5,MACOS,Safari,Western Europe,Instagram ads,New_Visitor,0,0
377,3,147.8,2,211.0,20,547.0,0.0233,0.039,1.2,8,Android,Google Chrome,South America,Facebook ads,Returning_Visitor,0,0
378,3,127.0,0,0.0,37,570.0,0.0,0.017,17.9,5,Windows,Google Chrome,Western Europe,Bing search,Returning_Visitor,0,0
379,2,9.2,0,0.0,58,1344.0,0.0069,0.009,0.0,7,Windows,Microsoft Edge,Western Europe,Bing search,Returning_Visitor,0,0
380,0,0.0,0,0.0,136,1325.0,0.0011,0.013,52.2,7,Windows,Google Chrome,Africa,Google search,Returning_Visitor,0,0
381,0,0.0,0,0.0,17,253.0,0.0,0.023,0.0,11,MACOS,Safari,North America,Youtube channel,New_Visitor,0,0
382,1,19.0,0,0.0,30,846.0,0.0058,0.031,0.0,5,Windows,Google Chrome,South America,Google search,Returning_Visitor,0,0
383,0,6.0,0,0.0,2,0.0,0.2,0.2,0.0,10,Android,Android,Eastern Europe,Youtube ads,Returning_Visitor,0,0
384,1,23.8,0,0.0,2,13.0,0.0,0.05,0.0,6,Android,Google Chrome,Eastern Europe,Google search,New_Visitor,0,1
385,0,0.0,0,0.0,40,1436.0,0.0028,0.045,0.0,5,Windows,Google Chrome,North America,Bing search,Returning_Visitor,0,0
386,0,0.0,0,0.0,4,129.0,0.0,0.08,0.0,12,Windows,Google Chrome,North America,Twitter,Returning_Visitor,0,0
387,0,0.0,0,0.0,5,162.0,0.0,0.022,0.0,12,Android,Google Chrome,Eastern Europe,Google search,New_Visitor,0,0
388,1,6.0,0,0.0,7,166.0,0.0,0.025,0.0,12,Android,Google Chrome,North America,Instagram Page,New_Visitor,0,0
389,6,859.504388,1,57.0,11,389.0,0.0,0.038,0.0,3,Android,Google Chrome,Africa,Google search,Returning_Visitor,1,0
390,4,52.0,0,0.0,17,248.0,0.0,0.007,0.0,5,Windows,Mozilla Firefox,Asia,Google search,New_Visitor,0,0
391,0,104.5833333,4,90.33333333,130,5091.0,0.0,0.013,12.7,12,Windows,Google Chrome,North America,Affiliate marketing,Returning_Visitor,0,0
392,3,167.25,0,0.0,7,621.0,0.0,0.015,8.9,10,Windows,Google Chrome,North America,Google search,Returning_Visitor,0,1
393,12,620.5261216,1,6.0,33,1503.0,0.0073,0.014,8.1,11,MACOS,Safari,North America,Google search,Returning_Visitor,0,0
394,0,0.0,0,0.0,7,27.0,0.0567,0.12,0.0,5,Windows,Google Chrome,North America,Bing search,Returning_Visitor,0,0
395,5,223.0,1,39.0,22,1060.0,0.0,0.007,0.0,5,Windows,Google Chrome,North America,Youtube ads,Returning_Visitor,0,0
396,0,0.0,0,0.0,3,338.0,0.0,0.05,0.0,2,Android,Google Chrome,Southern Africa,Instagram ads,Returning_Visitor,0,0
397,0,0.0,0,0.0,20,1168.0,0.0,0.01,0.0,7,Android,Google Chrome,North America,Instagram ads,Returning_Visitor,0,0
398,1,5.0,0,0.0,19,291.0,0.0,0.004,0.0,3,Windows,Google Chrome,North America,Facebook ads,Returning_Visitor,0,0
399,0,0.0,0,0.0,11,586.0,0.0,0.024,0.0,11,Windows,Google Chrome,North America,Direct Traffic,Returning_Visitor,0,0
400,5,133.3,0,0.0,13,176.0,0.0151,0.023,0.0,10,Windows,Google Chrome,Northern Africa,Google search,Returning_Visitor,0,0
401,0,0.0,0,0.0,4,46.0,0.0,0.067,0.0,5,Android,Google Chrome,North America,Bing search,Returning_Visitor,1,0
